"SALESORDERID","CREATEDBY","CREATEDAT","CHANGEDBY","CHANGEDAT","FISCVARIANT","FISCALYEARPERIOD","NOTEID","PARTNERID","SALESORG","CURRENCY","GROSSAMOUNT","NETAMOUNT","TAXAMOUNT","LIFECYCLESTATUS","BILLINGSTATUS","DELIVERYSTATUS"
"0050012565","0000000018",2022-09-10,"0000000018",2022-09-13,K4,"2022009","","100000008",EMEA,USD,77560.87,68943.00,8617.87,"","",C
"0050013020","0000000018",2023-02-28,"0000000018",2023-03-03,K4,"2023002","","100000035",EMEA,USD,83243.25,73994.00,9249.25,"","",C
"0050000362","0000000018",2011-05-08,"0000000018",2011-05-10,K4,"2011005","","100000007",EMEA,USD,86331.36,76739.00,9592.36,"","",C
"0050000548","0000000003",2011-07-11,"0000000003",2011-07-12,K4,"2011007","","100000005",EMEA,USD,78663.35,69923.00,8740.35,"","",C
"0050000767","0000000018",2011-09-17,"0000000018",2011-09-19,K4,"2011009","","100000035",EMEA,USD,73182.36,65051.00,8131.36,"","",C
"0050001039","0000000018",2011-12-16,"0000000018",2011-12-18,K4,"2011012","","100000036",EMEA,USD,84809.22,75386.00,9423.22,"","",C
"0050001361","0000000018",2012-03-22,"0000000018",2012-03-24,K4,"2012003","","100000008",EMEA,USD,102696.73,91286.00,11410.73,"","",C
"0050001403","0000000018",2012-03-31,"0000000018",2012-04-01,K4,"2012003","","100000007",EMEA,USD,95060.22,84498.00,10562.22,"","",C
"0050001814","0000000018",2012-08-14,"0000000018",2012-08-15,K4,"2012008","","100000013",EMEA,USD,63725.62,56645.00,7080.62,"","",C
"0050002403","0000000018",2013-03-19,"0000000018",2013-03-22,K4,"2013003","","100000036",EMEA,USD,94132.10,83673.00,10459.10,"","",C
"0050002570","0000000018",2013-05-21,"0000000018",2013-05-24,K4,"2013005","","100000010",EMEA,USD,85492.11,75993.00,9499.11,"","",C
"0050002811","0000000003",2013-08-10,"0000000003",2013-08-12,K4,"2013008","","100000036",EMEA,USD,84752.99,75336.00,9416.99,"","",C
"0050002847","0000000018",2013-08-18,"0000000018",2013-08-21,K4,"2013008","","100000036",EMEA,USD,83886.74,74566.00,9320.74,"","",C
"0050002988","0000000019",2013-10-07,"0000000019",2013-10-10,K4,"2013010","","100000013",EMEA,USD,66076.87,58735.00,7341.87,"","",C
"0050003065","0000000019",2013-11-05,"0000000019",2013-11-07,K4,"2013011","","100000012",EMEA,USD,99425.23,88378.00,11047.23,"","",C
"0050003393","0000000019",2014-02-27,"0000000019",2014-03-01,K4,"2014002","","100000036",EMEA,USD,93815.97,83392.00,10423.97,"","",C
"0050003569","0000000019",2014-05-09,"0000000019",2014-05-10,K4,"2014005","","100000008",EMEA,USD,84252.37,74891.00,9361.37,"","",C
"0050003753","0000000018",2014-07-18,"0000000018",2014-07-20,K4,"2014007","","100000011",EMEA,USD,77563.12,68945.00,8618.12,"","",C
"0050003944","0000000018",2014-09-28,"0000000018",2014-10-01,K4,"2014009","","100000013",EMEA,USD,64856.24,57650.00,7206.24,"","",C
"0050004186","0000000018",2014-12-14,"0000000018",2014-12-17,K4,"2014012","","100000014",EMEA,USD,97372.09,86553.00,10819.09,"","",C
"0050004330","0000000018",2015-01-22,"0000000018",2015-01-23,K4,"2015001","","100000005",EMEA,USD,60094.11,53417.00,6677.11,"","",C
"0050004600","0000000003",2015-04-26,"0000000003",2015-04-29,K4,"2015004","","100000037",EMEA,USD,92015.99,81792.00,10223.99,"","",C
"0050004707","0000000018",2015-05-30,"0000000018",2015-05-31,K4,"2015005","","100000007",EMEA,USD,74981.25,66650.00,8331.25,"","",C
"0050004904","0000000018",2015-08-01,"0000000018",2015-08-02,K4,"2015008","","100000010",EMEA,USD,69774.74,62022.00,7752.74,"","",C
"0050005300","0000000018",2015-12-06,"0000000018",2015-12-08,K4,"2015012","","100000011",EMEA,USD,101332.10,90073.00,11259.10,"","",C
"0050005334","0000000018",2015-12-19,"0000000018",2015-12-22,K4,"2015012","","100000005",EMEA,USD,67234.47,59764.00,7470.47,"","",C
"0050005344","0000000018",2015-12-21,"0000000018",2015-12-23,K4,"2015012","","100000012",EMEA,USD,69333.74,61630.00,7703.74,"","",C
"0050005566","0000000018",2016-03-01,"0000000018",2016-03-02,K4,"2016003","","100000037",EMEA,USD,70489.10,62657.00,7832.10,"","",C
"0050006095","0000000018",2016-09-06,"0000000018",2016-09-08,K4,"2016009","","100000008",EMEA,USD,96500.23,85778.00,10722.23,"","",C
"0050006336","0000000018",2016-12-11,"0000000018",2016-12-12,K4,"2016012","","100000038",EMEA,USD,92197.10,81953.00,10244.10,"","",C
"0050006509","0000000018",2017-02-07,"0000000018",2017-02-10,K4,"2017002","","100000010",EMEA,USD,75966.73,67526.00,8440.73,"","",C
"0050007083","0000000003",2017-08-10,"0000000003",2017-08-12,K4,"2017008","","100000007",EMEA,USD,98318.21,87394.00,10924.21,"","",C
"0050007091","0000000003",2017-08-11,"0000000003",2017-08-12,K4,"2017008","","100000035",EMEA,USD,58103.99,51648.00,6455.99,"","",C
"0050007161","0000000018",2017-09-03,"0000000018",2017-09-04,K4,"2017009","","100000037",EMEA,USD,91032.72,80918.00,10114.72,"","",C
"0050007797","0000000019",2018-04-15,"0000000019",2018-04-17,K4,"2018004","","100000011",EMEA,USD,89995.48,79996.00,9999.48,"","",C
"0050007893","0000000018",2018-05-16,"0000000018",2018-05-18,K4,"2018005","","100000035",EMEA,USD,84488.61,75101.00,9387.61,"","",C
"0050007963","0000000019",2018-06-14,"0000000019",2018-06-16,K4,"2018006","","100000009",EMEA,USD,70301.23,62490.00,7811.23,"","",C
"0050008538","0000000018",2019-01-02,"0000000018",2019-01-05,K4,"2019001","","100000038",EMEA,USD,68731.87,61095.00,7636.87,"","",C
"0050008661","0000000018",2019-02-12,"0000000018",2019-02-13,K4,"2019002","","100000010",EMEA,USD,81290.25,72258.00,9032.25,"","",C
"0050008908","0000000018",2019-05-11,"0000000018",2019-05-13,K4,"2019005","","100000014",EMEA,USD,90232.85,80207.00,10025.85,"","",C
"0050009016","0000000018",2019-06-25,"0000000018",2019-06-28,K4,"2019006","","100000009",EMEA,USD,101157.71,89918.00,11239.71,"","",C
"0050009124","0000000019",2019-08-01,"0000000019",2019-08-03,K4,"2019008","","100000011",EMEA,USD,58303.12,51825.00,6478.12,"","",C
"0050009155","0000000018",2019-08-11,"0000000018",2019-08-13,K4,"2019008","","100000012",EMEA,USD,62565.74,55614.00,6951.74,"","",C
"0050009194","0000000018",2019-08-31,"0000000018",2019-09-01,K4,"2019008","","100000036",EMEA,USD,81214.86,72191.00,9023.86,"","",C
"0050009496","0000000018",2019-12-09,"0000000018",2019-12-12,K4,"2019012","","100000035",EMEA,USD,77907.34,69251.00,8656.34,"","",C
"0050009724","0000000019",2020-02-18,"0000000019",2020-02-20,K4,"2020002","","100000010",EMEA,USD,72500.60,64445.00,8055.60,"","",C
"0050009890","0000000018",2020-04-14,"0000000018",2020-04-16,K4,"2020004","","100000038",EMEA,USD,48596.62,43197.00,5399.62,"","",C
"0050009900","0000000018",2020-04-18,"0000000018",2020-04-20,K4,"2020004","","100000008",EMEA,USD,55685.25,49498.00,6187.25,"","",C
"0050010029","0000000018",2020-05-29,"0000000018",2020-06-01,K4,"2020005","","100000035",EMEA,USD,106462.09,94633.00,11829.09,"","",C
"0050010741","0000000018",2021-01-23,"0000000018",2021-01-24,K4,"2021001","","100000011",EMEA,USD,84755.24,75338.00,9417.24,"","",C
"0050010971","0000000018",2021-04-19,"0000000018",2021-04-21,K4,"2021004","","100000009",EMEA,USD,88908.74,79030.00,9878.74,"","",C
"0050011215","0000000003",2021-06-28,"0000000003",2021-07-01,K4,"2021006","","100000035",EMEA,USD,93166.84,82815.00,10351.84,"","",C
"0050011438","0000000018",2021-09-19,"0000000018",2021-09-22,K4,"2021009","","100000035",EMEA,USD,100027.11,88913.00,11114.11,"","",C
"0050011505","0000000018",2021-10-12,"0000000018",2021-10-13,K4,"2021010","","100000014",EMEA,USD,109524.35,97355.00,12169.35,"","",C
"0050011754","0000000018",2021-12-27,"0000000018",2021-12-29,K4,"2021012","","100000011",EMEA,USD,71590.48,63636.00,7954.48,"","",C
"0050011962","0000000019",2022-02-24,"0000000019",2022-02-27,K4,"2022002","","100000011",EMEA,USD,71155.12,63249.00,7906.12,"","",C
"0050012128","0000000019",2022-04-15,"0000000019",2022-04-17,K4,"2022004","","100000005",EMEA,USD,82450.11,73289.00,9161.11,"","",C
"0050012180","0000000018",2022-05-04,"0000000018",2022-05-05,K4,"2022005","","100000013",EMEA,USD,55777.46,49580.00,6197.46,"","",C
"0050012258","0000000018",2022-05-27,"0000000018",2022-05-30,K4,"2022005","","100000005",EMEA,USD,80480.24,71538.00,8942.24,"","",C
"0050012861","0000000018",2023-01-04,"0000000018",2023-01-07,K4,"2023001","","100000009",EMEA,USD,69295.48,61596.00,7699.48,"","",C
"0050012920","0000000018",2023-01-26,"0000000018",2023-01-29,K4,"2023001","","100000011",EMEA,USD,95522.60,84909.00,10613.60,"","",C
"0050012998","0000000019",2023-02-18,"0000000019",2023-02-19,K4,"2023002","","100000014",EMEA,USD,71956.12,63961.00,7995.12,"","",C
"0050000050","0000000003",2011-01-22,"0000000003",2011-01-23,K4,"2011001","","100000014",EMEA,USD,75026.22,66690.00,8336.22,"","",C
"0050000306","0000000018",2011-04-22,"0000000018",2011-04-24,K4,"2011004","","100000009",EMEA,USD,93443.60,83061.00,10382.60,"","",C
"0050000528","0000000018",2011-07-06,"0000000018",2011-07-08,K4,"2011007","","100000010",EMEA,USD,85456.11,75961.00,9495.11,"","",C
"0050000568","0000000018",2011-07-18,"0000000018",2011-07-20,K4,"2011007","","100000014",EMEA,USD,64770.73,57574.00,7196.73,"","",C
"0050000635","0000000003",2011-08-08,"0000000003",2011-08-10,K4,"2011008","","100000010",EMEA,USD,105527.21,93802.00,11725.21,"","",C
"0050001073","0000000003",2011-12-26,"0000000003",2011-12-27,K4,"2011012","","100000011",EMEA,USD,76208.62,67741.00,8467.62,"","",C
"0050001985","0000000019",2012-10-13,"0000000019",2012-10-16,K4,"2012010","","100000006",EMEA,USD,67578.74,60070.00,7508.74,"","",C
"0050002225","0000000018",2013-01-11,"0000000018",2013-01-12,K4,"2013001","","100000010",EMEA,USD,93198.33,82843.00,10355.33,"","",C
"0050002990","0000000018",2013-10-09,"0000000018",2013-10-10,K4,"2013010","","100000006",EMEA,USD,107239.48,95324.00,11915.48,"","",C
"0050003023","0000000018",2013-10-20,"0000000018",2013-10-23,K4,"2013010","","100000013",EMEA,USD,78301.09,69601.00,8700.09,"","",C
"0050003629","0000000019",2014-05-31,"0000000019",2014-06-01,K4,"2014005","","100000010",EMEA,USD,58575.36,52067.00,6508.36,"","",C
"0050003635","0000000018",2014-06-03,"0000000018",2014-06-04,K4,"2014006","","100000011",EMEA,USD,75193.84,66839.00,8354.84,"","",C
"0050003684","0000000019",2014-06-21,"0000000019",2014-06-24,K4,"2014006","","100000009",EMEA,USD,93004.86,82671.00,10333.86,"","",C
"0050004531","0000000003",2015-04-06,"0000000003",2015-04-08,K4,"2015004","","100000010",EMEA,USD,98207.98,87296.00,10911.98,"","",C
"0050004570","0000000018",2015-04-14,"0000000018",2015-04-16,K4,"2015004","","100000011",EMEA,USD,81848.23,72754.00,9094.23,"","",C
"0050004776","0000000018",2015-06-20,"0000000018",2015-06-23,K4,"2015006","","100000011",EMEA,USD,126817.85,112727.00,14090.85,"","",C
"0050005903","0000000003",2016-07-07,"0000000003",2016-07-09,K4,"2016007","","100000007",EMEA,USD,68943.37,61283.00,7660.37,"","",C
"0050006966","0000000003",2017-07-10,"0000000003",2017-07-12,K4,"2017007","","100000006",EMEA,USD,66257.99,58896.00,7361.99,"","",C
"0050007094","0000000003",2017-08-12,"0000000003",2017-08-13,K4,"2017008","","100000011",EMEA,USD,94575.35,84067.00,10508.35,"","",C
"0050007130","0000000018",2017-08-23,"0000000018",2017-08-25,K4,"2017008","","100000006",EMEA,USD,89332.85,79407.00,9925.85,"","",C
"0050007979","0000000019",2018-06-22,"0000000019",2018-06-25,K4,"2018006","","100000036",EMEA,USD,106838.96,94968.00,11870.96,"","",C
"0050009024","0000000018",2019-06-29,"0000000018",2019-06-30,K4,"2019006","","100000008",EMEA,USD,96125.60,85445.00,10680.60,"","",C
"0050009407","0000000018",2019-11-11,"0000000018",2019-11-13,K4,"2019011","","100000038",EMEA,USD,57709.12,51297.00,6412.12,"","",C
"0050009757","0000000018",2020-03-03,"0000000018",2020-03-06,K4,"2020003","","100000036",EMEA,USD,118411.83,105255.00,13156.83,"","",C
"0050009929","0000000018",2020-04-27,"0000000018",2020-04-29,K4,"2020004","","100000037",EMEA,USD,72155.23,64138.00,8017.23,"","",C
"0050010188","0000000018",2020-07-20,"0000000018",2020-07-22,K4,"2020007","","100000006",EMEA,USD,58814.97,52280.00,6534.97,"","",C
"0050010773","0000000018",2021-02-07,"0000000018",2021-02-08,K4,"2021002","","100000005",EMEA,USD,78689.22,69946.00,8743.22,"","",C
"0050012827","0000000018",2022-12-20,"0000000018",2022-12-22,K4,"2022012","","100000008",EMEA,USD,67486.50,59988.00,7498.50,"","",C
"0050000453","0000000018",2011-06-16,"0000000018",2011-06-17,K4,"2011006","","100000038",EMEA,USD,51300.00,45600.00,5700.00,"","",C
"0050000839","0000000018",2011-10-04,"0000000018",2011-10-05,K4,"2011010","","100000037",EMEA,USD,23175.00,20600.00,2575.00,"","",C
"0050000907","0000000018",2011-10-22,"0000000018",2011-10-25,K4,"2011010","","100000010",EMEA,USD,98230.48,87316.00,10914.48,"","",C
"0050001008","0000000018",2011-12-05,"0000000018",2011-12-08,K4,"2011012","","100000012",EMEA,USD,37518.75,33350.00,4168.75,"","",C
"0050001314","0000000018",2012-03-05,"0000000018",2012-03-08,K4,"2012003","","100000037",EMEA,USD,46237.50,41100.00,5137.50,"","",C
"0050001519","0000000018",2012-05-09,"0000000018",2012-05-12,K4,"2012005","","100000005",EMEA,USD,53550.00,47600.00,5950.00,"","",C
"0050001721","0000000018",2012-07-15,"0000000018",2012-07-17,K4,"2012007","","100000013",EMEA,USD,46743.75,41550.00,5193.75,"","",C
"0050002007","0000000019",2012-10-24,"0000000019",2012-10-27,K4,"2012010","","100000010",EMEA,USD,47081.25,41850.00,5231.25,"","",C
"0050003377","0000000018",2014-02-22,"0000000018",2014-02-23,K4,"2014002","","100000006",EMEA,USD,27112.50,24100.00,3012.50,"","",C
"0050003508","0000000018",2014-04-16,"0000000018",2014-04-19,K4,"2014004","","100000014",EMEA,USD,22837.50,20300.00,2537.50,"","",C
"0050004747","0000000018",2015-06-11,"0000000018",2015-06-14,K4,"2015006","","100000012",EMEA,USD,57092.62,50749.00,6343.62,"","",C
"0050005201","0000000018",2015-11-07,"0000000018",2015-11-10,K4,"2015011","","100000005",EMEA,USD,23175.00,20600.00,2575.00,"","",C
"0050005848","0000000018",2016-06-22,"0000000018",2016-06-24,K4,"2016006","","100000037",EMEA,USD,108959.60,96853.00,12106.60,"","",C
"0050005961","0000000003",2016-07-22,"0000000003",2016-07-24,K4,"2016007","","100000035",EMEA,USD,92488.47,82212.00,10276.47,"","",C
"0050006852","0000000018",2017-05-30,"0000000018",2017-06-02,K4,"2017005","","100000013",EMEA,USD,26662.50,23700.00,2962.50,"","",C
"0050006974","0000000018",2017-07-13,"0000000018",2017-07-16,K4,"2017007","","100000036",EMEA,USD,101508.72,90230.00,11278.72,"","",C
"0050007479","0000000018",2017-12-26,"0000000018",2017-12-27,K4,"2017012","","100000014",EMEA,USD,77564.23,68946.00,8618.23,"","",C
"0050008586","0000000003",2019-01-14,"0000000003",2019-01-15,K4,"2019001","","100000037",EMEA,USD,17775.00,15800.00,1975.00,"","",C
"0050008720","0000000018",2019-03-02,"0000000018",2019-03-03,K4,"2019003","","100000011",EMEA,USD,82325.23,73178.00,9147.23,"","",C
"0050009082","0000000018",2019-07-19,"0000000018",2019-07-20,K4,"2019007","","100000011",EMEA,USD,82376.97,73224.00,9152.97,"","",C
"0050009094","0000000018",2019-07-21,"0000000018",2019-07-23,K4,"2019007","","100000006",EMEA,USD,33412.50,29700.00,3712.50,"","",C
"0050009466","0000000003",2019-11-27,"0000000003",2019-11-30,K4,"2019011","","100000006",EMEA,USD,49890.37,44347.00,5543.37,"","",C
"0050009932","0000000018",2020-04-29,"0000000018",2020-04-30,K4,"2020004","","100000008",EMEA,USD,37462.50,33300.00,4162.50,"","",C
"0050010872","0000000018",2021-03-19,"0000000018",2021-03-20,K4,"2021003","","100000013",EMEA,USD,58327.87,51847.00,6480.87,"","",C
"0050010916","0000000003",2021-04-02,"0000000003",2021-04-04,K4,"2021004","","100000011",EMEA,USD,54152.99,48136.00,6016.99,"","",C
"0050012315","0000000018",2022-06-17,"0000000018",2022-06-20,K4,"2022006","","100000014",EMEA,USD,26662.50,23700.00,2962.50,"","",C
"0050000002","0000000003",2011-01-01,"0000000003",2011-01-04,K4,"2011001","","100000035",EMEA,USD,24187.50,21500.00,2687.50,"","",C
"0050000075","0000000018",2011-01-28,"0000000018",2011-01-29,K4,"2011001","","100000014",EMEA,USD,66087.00,58744.00,7343.00,"","",C
"0050001218","0000000018",2012-02-09,"0000000018",2012-02-12,K4,"2012002","","100000007",EMEA,USD,108848.21,96754.00,12094.21,"","",C
"0050001910","0000000019",2012-09-13,"0000000019",2012-09-16,K4,"2012009","","100000038",EMEA,USD,33862.50,30100.00,3762.50,"","",C
"0050002114","0000000018",2012-12-05,"0000000018",2012-12-08,K4,"2012012","","100000012",EMEA,USD,62547.75,55598.00,6949.75,"","",C
"0050003230","0000000018",2013-12-29,"0000000018",2014-01-01,K4,"2013012","","100000006",EMEA,USD,44943.75,39950.00,4993.75,"","",C
"0050003296","0000000018",2014-01-25,"0000000018",2014-01-26,K4,"2014001","","100000010",EMEA,USD,87951.33,78179.00,9772.33,"","",C
"0050003417","0000000018",2014-03-10,"0000000018",2014-03-13,K4,"2014003","","100000011",EMEA,USD,40162.50,35700.00,4462.50,"","",C
"0050003624","0000000019",2014-05-30,"0000000019",2014-06-02,K4,"2014005","","100000011",EMEA,USD,54863.99,48768.00,6095.99,"","",C
"0050003978","0000000003",2014-10-07,"0000000003",2014-10-10,K4,"2014010","","100000012",EMEA,USD,47925.00,42600.00,5325.00,"","",C
"0050005184","0000000018",2015-11-03,"0000000018",2015-11-05,K4,"2015011","","100000006",EMEA,USD,78403.48,69692.00,8711.48,"","",C
"0050005373","0000000003",2015-12-26,"0000000003",2015-12-27,K4,"2015012","","100000009",EMEA,USD,116189.96,103280.00,12909.96,"","",C
"0050005464","0000000018",2016-01-27,"0000000018",2016-01-28,K4,"2016001","","100000036",EMEA,USD,74903.61,66581.00,8322.61,"","",C
"0050005876","0000000003",2016-07-04,"0000000003",2016-07-07,K4,"2016007","","100000011",EMEA,USD,55933.87,49719.00,6214.87,"","",C
"0050005938","0000000003",2016-07-17,"0000000003",2016-07-20,K4,"2016007","","100000012",EMEA,USD,58299.75,51822.00,6477.75,"","",C
"0050006140","0000000018",2016-09-24,"0000000018",2016-09-27,K4,"2016009","","100000008",EMEA,USD,30037.50,26700.00,3337.50,"","",C
"0050006315","0000000018",2016-12-03,"0000000018",2016-12-05,K4,"2016012","","100000035",EMEA,USD,64200.37,57067.00,7133.37,"","",C
"0050007140","0000000003",2017-08-25,"0000000003",2017-08-26,K4,"2017008","","100000038",EMEA,USD,41006.25,36450.00,4556.25,"","",C
"0050007285","0000000019",2017-10-20,"0000000019",2017-10-23,K4,"2017010","","100000011",EMEA,USD,51300.00,45600.00,5700.00,"","",C
"0050009229","0000000018",2019-09-10,"0000000018",2019-09-11,K4,"2019009","","100000014",EMEA,USD,28800.00,25600.00,3200.00,"","",C
"0050010098","0000000018",2020-06-20,"0000000018",2020-06-23,K4,"2020006","","100000011",EMEA,USD,78104.23,69426.00,8678.23,"","",C
"0050010307","0000000003",2020-08-30,"0000000003",2020-09-02,K4,"2020008","","100000009",EMEA,USD,50057.99,44496.00,5561.99,"","",C
"0050010588","0000000003",2020-11-23,"0000000003",2020-11-26,K4,"2020011","","100000014",EMEA,USD,42750.00,38000.00,4750.00,"","",C
"0050010643","0000000019",2020-12-15,"0000000019",2020-12-16,K4,"2020012","","100000011",EMEA,USD,44212.50,39300.00,4912.50,"","",C
"0050010739","0000000018",2021-01-22,"0000000018",2021-01-23,K4,"2021001","","100000011",EMEA,USD,54861.73,48766.00,6095.73,"","",C
"0050010926","0000000018",2021-04-04,"0000000018",2021-04-06,K4,"2021004","","100000009",EMEA,USD,38640.37,34347.00,4293.37,"","",C
"0050012120","0000000019",2022-04-13,"0000000019",2022-04-15,K4,"2022004","","100000012",EMEA,USD,116074.10,103177.00,12897.10,"","",C
"0050000144","0000000018",2011-02-23,"0000000018",2011-02-24,K4,"2011002","","100000012",EMEA,USD,47022.74,41798.00,5224.74,"","",C
"0050000371","0000000018",2011-05-13,"0000000018",2011-05-16,K4,"2011005","","100000035",EMEA,USD,64967.62,57749.00,7218.62,"","",C
"0050000419","0000000018",2011-06-04,"0000000018",2011-06-06,K4,"2011006","","100000008",EMEA,USD,32625.00,29000.00,3625.00,"","",C
"0050000825","0000000018",2011-10-01,"0000000018",2011-10-03,K4,"2011010","","100000006",EMEA,USD,87892.85,78127.00,9765.85,"","",C
"0050000837","0000000018",2011-10-04,"0000000018",2011-10-06,K4,"2011010","","100000014",EMEA,USD,64466.98,57304.00,7162.98,"","",C
